date,start_time,stop_time,colony_number,site,sample_ID,SGD_dil,FileID_csv,light_dark,run_block,blank,chamber_channel,date_coral_collected,date_water_collected,color_code,new_colonynumber,SGD_number,weight_g,volume_mL,SA_cm2,spc,salinity,mV,pH,DO_percent,mg_L,temp_C,pH_night,TrisCalDate,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen
6/12/23,07:52:00,08:49:00,9,Cabral,Cabral_Col9_Dil7_Light,7,Cabral_Day5_Col9_Dil7_Light_06122023_O2.csv,LIGHT,RUN13,0,7,NA,6/7/23,blue,17,1,22.2288,9,61.42187,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,07:52:00,08:49:00,9,Cabral,Cabral_Col9_Dil8_Light,8,Cabral_Day5_Col9_Dil8_Light_06122023_O2.csv,LIGHT,RUN13,0,9,NA,6/7/23,blue,17,2,28.7351,12,95.55729,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,07:52:00,08:49:00,9,Cabral,Cabral_Col9_Dil9_Light,9,Cabral_Day5_Col9_Dil9_Light_06122023_O2.csv,LIGHT,RUN13,0,10,NA,6/7/23,blue,17,4,25.5787,5,75.96354,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil1_Dark,1,Cabral_Day5_Col9_Dil1_Dark_06122023_O2.csv,DARK,RUN13,0,1,NA,6/7/23,blue,17,0,28.822,10,96.14063,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil2_Dark,2,Cabral_Day5_Col9_Dil2_Dark_06122023_O2.csv,DARK,RUN13,0,2,NA,6/7/23,blue,17,0.01,18.9872,16,59.51042,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil3_Dark,3,Cabral_Day5_Col9_Dil3_Dark_06122023_O2.csv,DARK,RUN13,0,3,NA,6/7/23,blue,17,0.03,24.4498,10,108.20833,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,0.07,3.15,0.8,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil4_Dark,4,Cabral_Day5_Col9_Dil4_Dark_06122023_O2.csv,DARK,RUN13,0,4,NA,6/7/23,blue,17,0.05,15.0271,2,52.65104,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,0.04,4.14,0.86,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil5_Dark,5,Cabral_Day5_Col9_Dil5_Dark_06122023_O2.csv,DARK,RUN13,0,5,NA,6/7/23,blue,17,0.1,27.0149,10,102.99479,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,0.04,3.67,0.51,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil6_Dark,6,Cabral_Day5_Col9_Dil6_Dark_06122023_O2.csv,DARK,RUN13,0,6,NA,6/7/23,blue,17,0.5,29.423,11,115.58854,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,0.04,6.04,0.37,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil7_Dark,7,Cabral_Day5_Col9_Dil7_Dark_06122023_O2.csv,DARK,RUN13,0,7,NA,6/7/23,blue,17,1,22.2288,9,61.42187,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil8_Dark,8,Cabral_Day5_Col9_Dil8_Dark_06122023_O2.csv,DARK,RUN13,0,9,NA,6/7/23,blue,17,2,28.7351,12,95.55729,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,09:42:00,10:10:00,9,Cabral,Cabral_Col9_Dil9_Dark,9,Cabral_Day5_Col9_Dil9_Dark_06122023_O2.csv,DARK,RUN13,0,10,NA,6/7/23,blue,17,4,25.5787,5,75.96354,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil1_Light,1,Cabral_Day5_Col10_Dil1_Light_06122023_O2.csv,LIGHT,RUN14,0,1,NA,6/7/23,tan,18,0,22.5718,8,95.09896,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil2_Light,2,Cabral_Day5_Col10_Dil2_Light_06122023_O2.csv,LIGHT,RUN14,0,2,NA,6/7/23,tan,18,0.01,22.4575,7,73.56771,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil3_Light,3,Cabral_Day5_Col10_Dil3_Light_06122023_O2.csv,LIGHT,RUN14,0,3,NA,6/7/23,tan,18,0.03,34.9232,12,160.01042,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,0.07,3.15,0.8,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil4_Light,4,Cabral_Day5_Col10_Dil4_Light_06122023_O2.csv,LIGHT,RUN14,0,4,NA,6/7/23,tan,18,0.05,25.5783,12,99.38021,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,0.04,4.14,0.86,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil5_Light,5,Cabral_Day5_Col10_Dil5_Light_06122023_O2.csv,LIGHT,RUN14,0,5,NA,6/7/23,tan,18,0.1,24.5449,7,90.65104,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,0.04,3.67,0.51,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil6_Light,6,Cabral_Day5_Col10_Dil6_Light_06122023_O2.csv,LIGHT,RUN14,0,6,NA,6/7/23,tan,18,0.5,29.1279,11,127.89583,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,0.04,6.04,0.37,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil7_Light,7,Cabral_Day5_Col10_Dil7_Light_06122023_O2.csv,LIGHT,RUN14,0,7,NA,6/7/23,tan,18,1,29.1314,11,126.68229,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil8_Light,8,Cabral_Day5_Col10_Dil8_Light_06122023_O2.csv,LIGHT,RUN14,0,9,NA,6/7/23,tan,18,2,26.2201,9,89.07292,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,10:39:00,11:40:00,10,Cabral,Cabral_Col10_Dil9_Light,9,Cabral_Day5_Col10_Dil9_Light_06122023_O2.csv,LIGHT,RUN14,0,10,NA,6/7/23,tan,18,4,24.4871,4,82.11979,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:28:00,12:56:00,10,Cabral,Cabral_Col10_Dil1_Dark,1,Cabral_Day5_Col10_Dil1_Dark_06122023_O2.csv,DARK,RUN14,0,1,NA,6/7/23,tan,18,0,22.5718,8,95.09896,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,0.03,2.58,0.23,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:28:00,12:56:00,10,Cabral,Cabral_Col10_Dil2_Dark,2,Cabral_Day5_Col10_Dil2_Dark_06122023_O2.csv,DARK,RUN14,0,2,NA,6/7/23,tan,18,0.01,22.4575,7,73.56771,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,0.03,2.98,0.07,<0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil3_Dark,3,Cabral_Day5_Col10_Dil3_Dark_06122023_O2.csv,DARK,RUN14,0,3,NA,6/7/23,tan,18,0.03,34.9232,12,160.01042,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,0.07,3.15,0.8,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:29:00,12:55:00,10,Cabral,Cabral_Col10_Dil4_Dark,4,Cabral_Day5_Col10_Dil4_Dark_06122023_O2.csv,DARK,RUN14,0,4,NA,6/7/23,tan,18,0.05,25.5783,12,99.38021,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,0.04,4.14,0.86,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:56:00,10,Cabral,Cabral_Col10_Dil5_Dark,5,Cabral_Day5_Col10_Dil5_Dark_06122023_O2.csv,DARK,RUN14,0,5,NA,6/7/23,tan,18,0.1,24.5449,7,90.65104,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,0.04,3.67,0.51,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil6_Dark,6,Cabral_Day5_Col10_Dil6_Dark_06122023_O2.csv,DARK,RUN14,0,6,NA,6/7/23,tan,18,0.5,29.1279,11,127.89583,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,0.04,6.04,0.37,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil7_Dark,7,Cabral_Day5_Col10_Dil7_Dark_06122023_O2.csv,DARK,RUN14,0,7,NA,6/7/23,tan,18,1,29.1314,11,126.68229,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,0.06,9.83,0.31,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil8_Dark,8,Cabral_Day5_Col10_Dil8_Dark_06122023_O2.csv,DARK,RUN14,0,9,NA,6/7/23,tan,18,2,26.2201,9,89.07292,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,0.04,15.57,0.24,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,12:30:00,12:55:00,10,Cabral,Cabral_Col10_Dil9_Dark,9,Cabral_Day5_Col10_Dil9_Dark_06122023_O2.csv,DARK,RUN14,0,10,NA,6/7/23,tan,18,4,24.4871,4,82.11979,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,0.07,25.7,0.32,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil1_Light,1,Cabral_Day5_Blank_Dil1_Light_06122023_O2.csv,LIGHT,RUN15,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil2_Light,2,Cabral_Day5_Blank_Dil2_Light_06122023_O2.csv,LIGHT,RUN15,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil3_Light,3,Cabral_Day5_Blank_Dil3_Light_06122023_O2.csv,LIGHT,RUN15,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil4_Light,4,Cabral_Day5_Blank_Dil4_Light_06122023_O2.csv,LIGHT,RUN15,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil5_Light,5,Cabral_Day5_Blank_Dil5_Light_06122023_O2.csv,LIGHT,RUN15,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil6_Light,6,Cabral_Day5_Blank_Dil6_Light_06122023_O2.csv,LIGHT,RUN15,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil7_Light,7,Cabral_Day5_Blank_Dil7_Light_06122023_O2.csv,LIGHT,RUN15,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil8_Light,8,Cabral_Day5_Blank_Dil8_Light_06122023_O2.csv,LIGHT,RUN15,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,13:39:00,14:55:00,BLANK,Cabral,Cabral_BlankD5_Dil9_Light,9,Cabral_Day5_Blank_Dil9_Light_06122023_O2.csv,LIGHT,RUN15,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil1_Dark,1,Cabral_Day5_Blank_Dil1_Dark_06122023_O2.csv,DARK,RUN15,1,1,NA,6/7/23,N/A,BLANK,0,N/A,0,0,54.9,36.3,-75.2,8.06,73.7,4.65,28.172,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil2_Dark,2,Cabral_Day5_Blank_Dil2_Dark_06122023_O2.csv,DARK,RUN15,1,2,NA,6/7/23,N/A,BLANK,0.01,N/A,0,0,55.3,36.6,-75.9,8.08,70.5,4.51,27.982,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil3_Dark,3,Cabral_Day5_Blank_Dil3_Dark_06122023_O2.csv,DARK,RUN15,1,3,NA,6/7/23,N/A,BLANK,0.03,N/A,0,0,55.1,36.4,-74.6,8.05,66.1,4.2,28.395,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil4_Dark,4,Cabral_Day5_Blank_Dil4_Dark_06122023_O2.csv,DARK,RUN15,1,4,NA,6/7/23,N/A,BLANK,0.05,N/A,0,0,55.3,36.6,-76.8,8.09,67.1,4.28,28.219,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil5_Dark,5,Cabral_Day5_Blank_Dil5_Dark_06122023_O2.csv,DARK,RUN15,1,5,NA,6/7/23,N/A,BLANK,0.1,N/A,0,0,55.1,36.4,-77.1,8.1,65.2,4.15,28.251,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil6_Dark,6,Cabral_Day5_Blank_Dil6_Dark_06122023_O2.csv,DARK,RUN15,1,6,NA,6/7/23,N/A,BLANK,0.5,N/A,0,0,54.9,36.3,-75.4,8.07,65.2,4.15,28.313,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil7_Dark,7,Cabral_Day5_Blank_Dil7_Dark_06122023_O2.csv,DARK,RUN15,1,7,NA,6/7/23,N/A,BLANK,1,N/A,0,0,54.7,36.1,-76.2,8.08,62.5,3.95,28.899,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil8_Dark,8,Cabral_Day5_Blank_Dil8_Dark_06122023_O2.csv,DARK,RUN15,1,9,NA,6/7/23,N/A,BLANK,2,N/A,0,0,54.3,35.8,-76.2,8.08,63.8,4.07,28.199,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/23,15:36:00,16:15:00,BLANK,Cabral,Cabral_BlankD5_Dil9_Dark,9,Cabral_Day5_Blank_Dil9_Dark_06122023_O2.csv,DARK,RUN15,1,10,NA,6/7/23,N/A,BLANK,4,N/A,0,0,53.3,35.1,-77.2,8.1,64.8,4.15,28.389,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil1_Light,1,Cabral_Day6_Col11_Dil1_Light_06132023_O2.csv,LIGHT,RUN16,0,1,NA,6/7/23,red,19,0,20.9777,9,61.01563,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,0.04,3.21,0.18,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil2_Light,2,Cabral_Day6_Col11_Dil2_Light_06132023_O2.csv,LIGHT,RUN16,0,2,NA,6/7/23,red,19,0.01,32.2773,4,142.45313,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,0.06,3.71,0.15,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil3_Light,3,Cabral_Day6_Col11_Dil3_Light_06132023_O2.csv,LIGHT,RUN16,0,3,NA,6/7/23,red,19,0.03,19.3413,12,81.23438,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,0.06,3.36,0.19,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil4_Light,4,Cabral_Day6_Col11_Dil4_Light_06132023_O2.csv,LIGHT,RUN16,0,4,NA,6/7/23,red,19,0.05,34.0265,12,122.16146,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,0.06,2.54,0.25,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil5_Light,5,Cabral_Day6_Col11_Dil5_Light_06132023_O2.csv,LIGHT,RUN16,0,5,NA,6/7/23,red,19,0.1,25.2859,11,112.73437,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,0.04,3.24,0.15,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil6_Light,6,Cabral_Day6_Col11_Dil6_Light_06132023_O2.csv,LIGHT,RUN16,0,6,NA,6/7/23,red,19,0.5,31.4734,12,137.19792,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,0.08,4.69,0.7,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil7_Light,7,Cabral_Day6_Col11_Dil7_Light_06132023_O2.csv,LIGHT,RUN16,0,7,NA,6/7/23,red,19,1,30.6992,12,128.13542,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,0.08,8.92,1.46,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil8_Light,8,Cabral_Day6_Col11_Dil8_Light_06132023_O2.csv,LIGHT,RUN16,0,9,NA,6/7/23,red,19,2,34.7524,10,131.68229,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,0.1,14.8,0.27,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,15:38:00,16:41:00,11,Cabral,Cabral_Col11_Dil9_Light,9,Cabral_Day6_Col11_Dil9_Light_06132023_O2.csv,LIGHT,RUN16,0,10,NA,6/7/23,red,19,4,32.691,13,140.32292,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,0.15,25.59,1.24,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil1_Dark,1,Cabral_Day6_Col11_Dil1_Dark_06132023_O2.csv,DARK,RUN16,0,1,NA,6/7/23,red,19,0,20.9777,9,61.01563,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,0.04,3.21,0.18,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil2_Dark,2,Cabral_Day6_Col11_Dil2_Dark_06132023_O2.csv,DARK,RUN16,0,2,NA,6/7/23,red,19,0.01,32.2773,4,142.45313,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,0.06,3.71,0.15,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil3_Dark,3,Cabral_Day6_Col11_Dil3_Dark_06132023_O2.csv,DARK,RUN16,0,3,NA,6/7/23,red,19,0.03,19.3413,12,81.23438,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,0.06,3.36,0.19,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
